stock_code,industry,notice_date,news_text,rule_sentiment,announcement_type,sentiment_score,price_change_1,price_change_2,price_change_3
600030,券商,2026-05-07,中信证券:中信证券2026年4月证券变动月报表（其他）,0.0,general,-0.0331,-1.044,0.3729,-0.0373
600030,券商,2026-04-30,中信证券:中信证券股份有限公司关于间接子公司发行中期票据并由全资子公司提供担保的公告（提供/对外担保公告）,0.0,general,0.0017,1.0071,0.0373,-1.0071
600030,券商,2026-04-25,中信证券:中信证券股份有限公司第八届董事会第四十六次会议决议公告（高管人员任职变动）,0.0,general,0.488,2.0914,4.1441,4.2215
600030,券商,2026-04-25,中信证券:中信证券股份有限公司2026年第二次临时股东会会议文件（股东大会资料）,0.0,routine,0.488,2.0914,4.1441,4.2215
600030,券商,2026-04-25,中信证券:中信证券股份有限公司关于2026年度“提质增效重回报”行动方案的公告（其他）,0.0,general,0.488,2.0914,4.1441,4.2215
600030,券商,2026-04-25,中信证券:中信证券股份有限公司关于续聘会计师事务所的公告（审计机构变更）,0.0,general,0.488,2.0914,4.1441,4.2215
600030,券商,2026-04-25,中信证券:中信证券股份有限公司关于召开2026年第二次临时股东会的通知（召开股东大会通知）,0.0,routine,0.488,2.0914,4.1441,4.2215
600030,券商,2026-04-25,中信证券:中信证券股份有限公司2026年第一季度报告（一季度报告全文）,0.0,routine,0.488,2.0914,4.1441,4.2215
600030,券商,2026-04-17,中信证券:中信证券股份有限公司关于间接子公司发行中期票据并由全资子公司提供担保的公告（提供/对外担保公告）,0.0,general,0.0957,0.1547,0.1547,1.7408
600030,券商,2026-04-16,中信证券:中信证券股份有限公司关于间接子公司发行中期票据并由全资子公司提供担保的公告（提供/对外担保公告）,0.0,general,-0.0126,-0.1931,-0.0386,-0.0386
600030,券商,2026-04-11,中信证券:董事会会议通知（其他）,0.0,routine,0.108,0.7454,1.1377,0.4315
600030,券商,2026-04-11,中信证券:中信证券股份有限公司年报信息披露重大差错责任追究制度（管理办法/制度）,0.0,routine,0.108,0.7454,1.1377,0.4315
600030,券商,2026-04-11,中信证券:中信证券股份有限公司第八届董事会第四十五次会议决议公告（董事会决议公告）,0.0,routine,0.108,0.7454,1.1377,0.4315
600030,券商,2026-04-11,中信证券:中信证券股份有限公司经营管理委员会工作细则（议事规则/实施细则）,0.0,routine,0.108,0.7454,1.1377,0.4315
600030,券商,2026-04-11,中信证券:中信证券股份有限公司投资者关系管理制度（管理办法/制度）,0.0,routine,0.108,0.7454,1.1377,0.4315
600030,券商,2026-04-11,中信证券:中信证券股份有限公司合规管理规定（管理办法/制度）,0.0,routine,0.108,0.7454,1.1377,0.4315
600030,券商,2026-04-10,中信证券:中信证券股份有限公司2026年第一季度业绩快报公告（业绩快报）,0.0,general,0.108,0.7454,1.1377,0.4315
600030,券商,2026-04-03,中信证券:中信证券股份有限公司关于间接子公司发行中期票据并由全资子公司提供担保的公告（提供/对外担保公告）,0.0,general,0.1643,-0.2546,3.0547,0.7213
600030,券商,2026-04-02,中信证券:中信证券2026年3月证券变动月报表（其他）,0.0,general,0.0413,-0.6324,-0.8853,2.403
600030,券商,2026-03-31,中信证券:中信证券股份有限公司关于间接子公司发行中期票据并由全资子公司提供担保的公告（提供/对外担保公告）,0.0,general,0.0987,1.989,0.3809,-0.2539
600030,券商,2026-03-27,中信证券:中信证券股份有限公司董事会关于独立非执行董事2025年度独立性的专项评估意见（专项说明/独立意见）,0.0,routine,-0.0254,-0.6709,-0.9224,1.0482
600030,券商,2026-03-27,中信证券:中信证券股份有限公司第八届董事会第四十四次会议决议公告（分配预案）,0.0,general,-0.0254,-0.6709,-0.9224,1.0482
600030,券商,2026-03-27,中信证券:中信证券股份有限公司2025年度募集资金存放、管理与实际使用情况专项报告及鉴证报告（保荐/核查意见）,0.0,routine,-0.0254,-0.6709,-0.9224,1.0482
600030,券商,2026-03-27,中信证券:关于中信证券股份有限公司2025年度非经营性资金占用及其他关联资金往来情况的专项说明（专项说明/独立意见）,0.0,routine,-0.0254,-0.6709,-0.9224,1.0482
600030,券商,2026-03-27,中信证券:天风证券股份有限公司、中邮证券有限责任公司关于中信证券股份有限公司2025年度募集资金存放、管理与实际使用情况的专项核查报告（保荐/核查意见）,0.0,routine,-0.0254,-0.6709,-0.9224,1.0482
600030,券商,2026-03-27,中信证券:中信证券股份有限公司2025年度内部控制审计报告（审计报告）,0.0,routine,-0.0254,-0.6709,-0.9224,1.0482
600030,券商,2026-03-27,中信证券:中信证券股份有限公司2025年度外部审计机构履职情况评估报告及审计委员会对于外部审计机构履行监督职责的报告（其他）,0.0,general,-0.0254,-0.6709,-0.9224,1.0482
600030,券商,2026-03-27,中信证券:中信证券股份有限公司2025年度可持续发展报告摘要（ESG公告）,0.0,general,-0.0254,-0.6709,-0.9224,1.0482
600030,券商,2026-03-27,中信证券:中信证券股份有限公司会计政策变更公告（其他）,0.0,general,-0.0254,-0.6709,-0.9224,1.0482
600030,券商,2026-03-27,中信证券:中信证券股份有限公司关于预计公司2026年度融资类担保的公告（担保年度额度预计）,0.0,general,-0.0254,-0.6709,-0.9224,1.0482
600030,券商,2026-03-27,中信证券:中信证券股份有限公司董事会审计委员会2025年度履职情况报告（其他）,0.0,general,-0.0254,-0.6709,-0.9224,1.0482
600030,券商,2026-03-27,中信证券:中信证券股份有限公司利润分配方案公告（分配预案）,0.0,general,-0.0254,-0.6709,-0.9224,1.0482
600030,券商,2026-03-27,中信证券:中信证券股份有限公司2025年度募集资金存放、管理与实际使用情况的专项报告（募集资金使用情况报告）,0.0,general,-0.0254,-0.6709,-0.9224,1.0482
600030,券商,2026-03-27,中信证券:中信证券股份有限公司2025年度可持续发展报告（ESG公告）,0.0,general,-0.0254,-0.6709,-0.9224,1.0482
600030,券商,2026-03-27,中信证券:中信证券股份有限公司2025年年度报告（年度报告全文）,0.0,routine,-0.0254,-0.6709,-0.9224,1.0482
600030,券商,2026-03-27,中信证券:中信证券股份有限公司2025年度独立非执行董事述职报告（独立董事述职报告）,0.0,routine,-0.0254,-0.6709,-0.9224,1.0482
600030,券商,2026-03-27,中信证券:中信证券股份有限公司2025年度财务报表及审计报告（审计报告）,0.0,routine,-0.0254,-0.6709,-0.9224,1.0482
600030,券商,2026-03-27,中信证券:中信证券股份有限公司2025年年度报告摘要（年度报告摘要）,0.0,routine,-0.0254,-0.6709,-0.9224,1.0482
600030,券商,2026-03-27,中信证券:中信证券股份有限公司2025年度内部控制评价报告（内部控制报告）,0.0,routine,-0.0254,-0.6709,-0.9224,1.0482
600030,券商,2026-03-27,中信证券:中信证券股份有限公司关于2026年日常关联/持续性关连交易预计的公告（关联交易）,0.0,general,-0.0254,-0.6709,-0.9224,1.0482
600030,券商,2026-03-25,中信证券:中信证券股份有限公司关于间接子公司发行中期票据并由全资子公司提供担保的公告（提供/对外担保公告）,0.0,general,-0.2867,-2.1856,-1.6495,-2.3093
600030,券商,2026-03-21,中信证券:中信证券股份有限公司关于间接子公司发行中期票据并由全资子公司提供担保的公告（提供/对外担保公告）,0.0,general,-0.4856,-4.0579,-3.7766,-2.5713
600030,券商,2026-03-20,中信证券:中信证券股份有限公司关于召开2025年度业绩发布会的公告（其他）,0.0,general,-0.4856,-4.0579,-3.7766,-2.5713
600030,券商,2026-03-14,中信证券:北京市嘉源律师事务所关于中信证券股份有限公司2026年第一次临时股东会的法律意见书（法律意见书）,0.0,routine,0.0239,-0.9866,0.6314,0.8682
600030,券商,2026-03-14,中信证券:中信证券股份有限公司关于间接子公司发行中期票据并由全资子公司提供担保的公告（提供/对外担保公告）,0.0,general,0.0239,-0.9866,0.6314,0.8682
600030,券商,2026-03-14,中信证券:中信证券股份有限公司2026年第一次临时股东会决议公告（股东大会决议公告）,0.0,routine,0.0239,-0.9866,0.6314,0.8682
600030,券商,2026-03-13,中信证券:中信证券股份有限公司关于子公司相关媒体报道事宜的公告（其他）,0.0,general,0.0239,-0.9866,0.6314,0.8682
600030,券商,2026-03-12,中信证券:董事会会议通知（其他）,0.0,routine,-0.1152,-0.7053,-1.685,-0.0784
600030,券商,2026-03-11,中信证券:中信证券股份有限公司关于间接子公司发行中期票据并由全资子公司提供担保的公告（提供/对外担保公告）,0.0,general,-0.2035,-0.6617,-1.3624,-2.3355
600030,券商,2026-03-07,中信证券:中信证券股份有限公司关于间接子公司发行中期票据并由全资子公司提供担保的公告（提供/对外担保公告）,0.0,general,-0.2116,-2.1138,-1.153,-1.2683
600030,券商,2026-03-03,中信证券:中信证券2026年2月证券变动月报表（其他）,0.0,general,-0.2865,-2.5009,-2.2357,-1.402
600030,券商,2026-02-27,中信证券:中信证券股份有限公司关于向专业投资者公开发行公司债券获得中国证监会注册批复的公告（其他）,0.0,general,-0.3635,-1.1128,-2.1142,-4.5623
600030,券商,2026-02-14,中信证券:中信证券股份有限公司2026年第一次临时股东会会议文件（股东大会资料）,0.0,routine,-0.0189,0.0368,0.441,-0.882
600030,券商,2026-02-14,中信证券:中信证券股份有限公司关于间接子公司发行中期票据并由全资子公司提供担保的公告（提供/对外担保公告）,0.0,general,-0.0189,0.0368,0.441,-0.882
600030,券商,2026-02-14,中信证券:中信证券股份有限公司关于召开2026年第一次临时股东会的通知（召开股东大会通知）,0.0,routine,-0.0189,0.0368,0.441,-0.882
600030,券商,2026-02-11,中信证券:中信证券股份有限公司关于华夏基金2025年度业绩快报的公告（业绩快报）,0.0,general,-0.1689,-0.6153,-1.5201,-1.4839
600030,券商,2026-02-10,中信证券:中信证券股份有限公司关于间接子公司发行中期票据并由全资子公司提供担保的公告（提供/对外担保公告）,0.0,general,-0.1248,-0.1806,-0.7948,-1.698
600030,券商,2026-02-03,中信证券:中信证券股份有限公司第八届董事会第四十三次会议决议公告（高管人员任职变动）,0.0,general,0.1574,1.5035,1.1735,0.6967
600030,券商,2026-02-03,中信证券:中信证券股份有限公司2025年半年度A股权益分派实施公告（分配方案实施）,0.0,general,0.1574,1.5035,1.1735,0.6967
600030,券商,2026-02-03,中信证券:中信证券股份有限公司“提质增效重回报”行动方案2025年度落实情况报告（其他）,0.0,general,0.1574,1.5035,1.1735,0.6967
600030,券商,2026-02-03,中信证券:中信证券2026年1月证券变动月报表（其他）,0.0,general,0.1574,1.5035,1.1735,0.6967
600030,券商,2026-01-31,中信证券:中信证券股份有限公司关于间接子公司发行中期票据并由全资子公司提供担保的公告（提供/对外担保公告）,0.0,general,-0.0051,-0.8035,-0.4018,1.0957
600030,券商,2026-01-27,中信证券:中信证券股份有限公司关于间接子公司发行中期票据并由全资子公司提供担保的公告（提供/对外担保公告）,0.0,general,0.1718,0.2946,2.5773,0.81
600030,券商,2026-01-22,中信证券:中信证券股份有限公司关于间接子公司发行中期票据并由全资子公司提供担保的公告（提供/对外担保公告）,0.0,general,-0.0103,-0.5511,0.5511,-0.2204
600030,券商,2026-01-17,中信证券:中信证券股份有限公司关于间接子公司发行中期票据并由全资子公司提供担保的公告（提供/对外担保公告）,0.0,general,-0.0579,-0.6209,-0.1096,-0.5113
600030,券商,2026-01-15,中信证券:中信证券股份有限公司2025年度业绩快报公告（业绩快报）,0.0,general,-0.1354,-0.7252,-1.3416,-0.8339
600030,券商,2026-01-14,中信证券:中信证券股份有限公司关于间接子公司发行中期票据并由全资子公司提供担保的公告（提供/对外担保公告）,0.0,general,-0.0712,0.1816,-0.5449,-1.1624
600030,券商,2026-01-13,中信证券:中信证券股份有限公司关于公司董事离任的公告（高管人员任职变动）,0.0,general,-0.1776,-1.149,-0.9695,-1.6876
600030,券商,2026-01-06,中信证券:中信证券2025年12月证券变动月报表（其他）,0.0,general,-0.6267,-2.3398,-5.5951,-5.4934
600030,券商,2026-01-05,中信证券:中信证券股份有限公司投资者关系活动记录表(2025年7月1日-12月31日)（调研活动）,0.0,routine,0.0391,3.0038,0.5938,-2.7593
600030,券商,2026-01-01,中信证券:中信证券股份有限公司关于间接子公司发行中期票据并由全资子公司提供担保的公告（提供/对外担保公告）,0.0,general,0.4815,2.2135,5.2838,2.8204
600030,券商,2025-12-31,中信证券:中信证券股份有限公司第八届董事会第四十二次会议决议公告（高管人员任职变动）,0.0,general,0.4815,2.2135,5.2838,2.8204
600030,券商,2025-12-31,中信证券:中信证券股份有限公司董事会审计委员会议事规则（议事规则/实施细则）,0.0,routine,0.4815,2.2135,5.2838,2.8204
600030,券商,2025-12-31,中信证券:中信证券股份有限公司信息披露暂缓与豁免管理制度（管理办法/制度）,0.0,routine,0.4815,2.2135,5.2838,2.8204
600030,券商,2025-12-31,中信证券:中信证券股份有限公司董事会提名委员会议事规则（议事规则/实施细则）,0.0,routine,0.4815,2.2135,5.2838,2.8204
600030,券商,2025-12-31,中信证券:中信证券股份有限公司内幕信息知情人登记制度（管理办法/制度）,0.0,routine,0.4815,2.2135,5.2838,2.8204
600030,券商,2025-12-31,中信证券:中信证券股份有限公司董事会关联交易控制委员会议事规则（议事规则/实施细则）,0.0,routine,0.4815,2.2135,5.2838,2.8204
600030,券商,2025-12-31,中信证券:中信证券股份有限公司关联交易管理办法（管理办法/制度）,0.0,routine,0.4815,2.2135,5.2838,2.8204
600030,券商,2025-12-31,中信证券:中信证券股份有限公司董事会风险管理委员会议事规则（议事规则/实施细则）,0.0,routine,0.4815,2.2135,5.2838,2.8204
600030,券商,2025-12-31,中信证券:中信证券股份有限公司董事会薪酬与考核委员会议事规则（议事规则/实施细则）,0.0,routine,0.4815,2.2135,5.2838,2.8204
600030,券商,2025-12-31,中信证券:中信证券股份有限公司独立董事工作制度（管理办法/制度）,0.0,routine,0.4815,2.2135,5.2838,2.8204
600030,券商,2025-12-31,中信证券:中信证券股份有限公司信息披露事务管理制度（管理办法/制度）,0.0,routine,0.4815,2.2135,5.2838,2.8204
600030,券商,2025-12-31,中信证券:中信证券股份有限公司董事和高级管理人员持有本公司股份及其变动管理办法（管理办法/制度）,0.0,routine,0.4815,2.2135,5.2838,2.8204
600030,券商,2025-12-31,中信证券:中信证券股份有限公司董事会发展战略与ESG委员会议事规则（议事规则/实施细则）,0.0,routine,0.4815,2.2135,5.2838,2.8204
600030,券商,2025-12-31,中信证券:中信证券股份有限公司董事会秘书工作细则（议事规则/实施细则）,0.0,routine,0.4815,2.2135,5.2838,2.8204
600030,券商,2025-12-20,中信证券:北京市嘉源律师事务所关于中信证券股份有限公司2025年第一次临时股东大会、2025年第一次A股类别股东会及2025年第一次H股类别股东会的法律意见书（法律意见书）,0.0,routine,-0.0033,-0.1072,-0.1787,0.2144
600030,券商,2025-12-20,中信证券:中信证券股份有限公司第八届董事会第四十一次会议决议公告（高管人员任职变动）,0.0,general,-0.0033,-0.1072,-0.1787,0.2144
600030,券商,2025-12-20,中信证券:中信证券股份有限公司关于董事会延期换届选举的公告（高管人员任职变动）,0.0,routine,-0.0033,-0.1072,-0.1787,0.2144
600030,券商,2025-12-20,中信证券:中信证券股份有限公司关于完成公司《章程》修订并不再设置监事会及增补董事的公告（高管人员任职变动）,0.0,routine,-0.0033,-0.1072,-0.1787,0.2144
600030,券商,2025-12-20,中信证券:中信证券股份有限公司2025年第一次临时股东大会、2025年第一次A股类别股东会及2025年第一次H股类别股东会决议公告（分配方案决议公告）,0.0,routine,-0.0033,-0.1072,-0.1787,0.2144
600030,券商,2025-12-20,中信证券:中信证券股份有限公司章程(2025年修订)（公司章程修订）,0.0,routine,-0.0033,-0.1072,-0.1787,0.2144
600030,券商,2025-12-20,中信证券:中信证券股份有限公司关于募投项目结项并注销募集资金专户的公告（募集资金使用情况报告）,0.0,general,-0.0033,-0.1072,-0.1787,0.2144
600030,券商,2025-12-17,中信证券:中信证券股份有限公司关于间接子公司发行中期票据并由全资子公司提供担保的公告（提供/对外担保公告）,0.0,general,-0.1733,-1.5564,-1.0258,-1.1319
600030,券商,2025-12-15,中信证券:2025年12月12日投资者关系活动记录表（调研活动）,0.0,routine,0.0553,-0.2513,1.5081,-0.0718
600030,券商,2025-12-13,中信证券:中信证券股份有限公司关于间接子公司发行中期票据并由全资子公司提供担保的公告（提供/对外担保公告）,0.0,general,0.1297,0.5052,0.2526,2.0209
600030,券商,2025-12-05,中信证券:中信证券股份有限公司关于子公司涉及诉讼的公告（诉讼仲裁）,-0.6,bearish,0.1929,3.0928,2.4669,2.43
600030,券商,2025-12-05,中信证券:中信证券股份有限公司关于间接子公司发行中期票据并由全资子公司提供担保的公告（提供/对外担保公告）,0.0,general,0.3729,3.0928,2.4669,2.43
600030,券商,2025-12-02,中信证券:中信证券股份有限公司2025年第一次临时股东大会、2025年第一次A股类别股东会及2025年第一次H股类别股东会会议文件（股东大会资料）,0.0,routine,0.0175,-0.8249,-0.6374,1.8373
600030,券商,2025-12-02,中信证券:中信证券股份有限公司关于间接子公司发行中期票据并由全资子公司提供担保的公告（提供/对外担保公告）,0.0,general,0.0175,-0.8249,-0.6374,1.8373
600030,券商,2025-12-02,中信证券:中信证券股份有限公司关于召开2025年第一次临时股东大会及2025年第一次A股类别股东会的通知（召开股东大会通知）,0.0,routine,0.0175,-0.8249,-0.6374,1.8373
600030,券商,2025-12-02,中信证券:中信证券2025年11月证券变动月报表（其他）,0.0,general,0.0175,-0.8249,-0.6374,1.8373
600030,券商,2025-11-27,中信证券:中信证券股份有限公司关于间接子公司发行中期票据并由全资子公司提供担保的公告（提供/对外担保公告）,0.0,general,-0.0191,0.0372,0.3348,-0.7812
600030,券商,2025-11-25,中信证券:中信证券股份有限公司独立董事提名人及候选人声明公告（独立董事候选人声明）,0.0,routine,0.0628,0.4856,0.4109,0.4483
600030,券商,2025-11-25,中信证券:中信证券股份有限公司关于间接子公司发行中期票据并由全资子公司提供担保的公告（提供/对外担保公告）,0.0,general,0.0628,0.4856,0.4109,0.4483
600030,券商,2025-11-25,中信证券:中信证券股份有限公司关于公司董事离任的公告（高管人员任职变动）,0.0,general,0.0628,0.4856,0.4109,0.4483
600030,券商,2025-11-25,中信证券:中信证券股份有限公司第八届董事会第四十次会议决议公告（高管人员任职变动）,0.0,general,0.0628,0.4856,0.4109,0.4483
600030,券商,2025-11-25,中信证券:中信证券股份有限公司日常关联/持续性关连交易的公告（关联交易）,0.0,general,0.0628,0.4856,0.4109,0.4483
600030,券商,2025-11-15,中信证券:中信证券股份有限公司关于间接子公司发行中期票据并由全资子公司提供担保的公告（提供/对外担保公告）,0.0,general,-0.1854,-1.2527,-1.5032,-1.2169
600030,券商,2025-11-12,中信证券:中信证券股份有限公司关于向专业投资者公开发行短期公司债券获得中国证监会注册批复的公告（其他）,0.0,general,-0.1142,0.6383,-0.922,-2.1631
600030,券商,2025-11-08,中信证券:中信证券股份有限公司第八届董事会第三十九次会议决议公告（董事会决议公告）,0.0,routine,0.0429,1.0601,0.212,-0.3534
600030,券商,2025-11-08,中信证券:中信证券股份有限公司第八届监事会第十四次会议决议公告（监事会决议公告）,0.0,routine,0.0429,1.0601,0.212,-0.3534
600030,券商,2025-11-08,中信证券:中信证券股份有限公司关于修订公司《章程》并不再设置监事会的公告（公司章程修订）,0.0,routine,0.0429,1.0601,0.212,-0.3534
600030,券商,2025-11-07,中信证券:中信证券股份有限公司关于间接子公司发行中期票据并由全资子公司提供担保的公告（提供/对外担保公告）,0.0,general,0.0429,1.0601,0.212,-0.3534
600030,券商,2025-11-04,中信证券:中信证券2025年10月证券变动月报表（其他）,0.0,general,0.0016,-0.0705,0.3876,-0.2819
600030,券商,2025-11-01,中信证券:中信证券股份有限公司关于间接子公司发行中期票据并由全资子公司提供担保的公告（提供/对外担保公告）,0.0,general,-0.1269,-0.5579,-1.046,-1.1158
600030,券商,2025-10-25,中信证券:中信证券股份有限公司关于间接子公司发行中期票据并由全资子公司提供担保的公告（提供/对外担保公告）,0.0,general,0.1088,0.4114,0.4457,1.4741
600030,券商,2025-10-25,中信证券:中信证券股份有限公司2025年第三季度报告（三季度报告全文）,0.0,general,0.1088,0.4114,0.4457,1.4741
600030,券商,2025-10-22,中信证券:中信证券股份有限公司关于间接子公司发行中期票据并由全资子公司提供担保的公告（提供/对外担保公告）,0.0,general,0.2965,1.1583,2.3868,2.808
600030,券商,2025-10-21,中信证券:中信证券股份有限公司关于间接子公司发行中期票据并由全资子公司提供担保的公告（提供/对外担保公告）,0.0,general,0.0814,-0.5932,0.5583,1.7795
600030,券商,2025-10-18,中信证券:中信证券股份有限公司关于召开2025年第三季度网上业绩说明会的公告（其他）,0.0,routine,0.0838,0.4931,0.951,0.3522
600030,券商,2025-10-15,中信证券:董事会会议通知（其他）,0.0,routine,-0.1771,-0.138,-2.0697,-1.5868
600030,券商,2025-10-01,中信证券:中信证券2025年9月证券变动月报表（其他）,0.0,general,-0.187,-0.8562,-0.7534,-2.3973
600030,券商,2025-09-24,中信证券:中信证券股份有限公司关于间接子公司发行中期票据并由全资子公司提供担保的公告（提供/对外担保公告）,0.0,general,0.2951,0.0715,0.1072,6.1451
600030,券商,2025-09-20,中信证券:中信证券股份有限公司关于间接子公司发行中期票据并由全资子公司提供担保的公告（提供/对外担保公告）,0.0,general,0.1758,1.7023,0.6882,1.3763
600030,券商,2025-09-18,中信证券:中信证券股份有限公司关于间接子公司发行中期票据并由全资子公司提供担保的公告（提供/对外担保公告）,0.0,general,0.0911,-0.1447,1.5552,0.5425
600030,券商,2025-09-13,中信证券:中信证券股份有限公司关于间接子公司发行中期票据并由全资子公司提供担保的公告（提供/对外担保公告）,0.0,general,-0.2375,-0.6534,-1.7194,-2.7166
600030,券商,2025-09-12,中信证券:中信证券股份有限公司关于向专业投资者公开发行公司债券获得中国证监会注册批复的公告（其他）,0.0,general,-0.2375,-0.6534,-1.7194,-2.7166
600030,券商,2025-09-12,中信证券:中信证券股份有限公司2025年科技创新债券(第一期)发行结果公告（其他）,0.0,general,-0.2375,-0.6534,-1.7194,-2.7166
600030,券商,2025-09-02,中信证券:中信证券2025年8月证券变动月报表（其他）,0.0,general,-0.4902,-3.2912,-4.0559,-3.1582
600030,券商,2025-08-30,中信证券:中信证券股份有限公司关于间接子公司发行中期票据并由全资子公司提供担保的公告（提供/对外担保公告）,0.0,general,-0.4094,-1.0071,-2.2742,-5.4906
600030,券商,2025-08-29,中信证券:中信证券股份有限公司利润分配方案公告（分配预案）,0.0,general,-0.4094,-1.0071,-2.2742,-5.4906
600030,券商,2025-08-29,中信证券:中信证券股份有限公司2025年半年度募集资金存放与实际使用情况专项报告（募集资金使用情况报告）,0.0,general,-0.4094,-1.0071,-2.2742,-5.4906
600030,券商,2025-08-29,中信证券:中信证券股份有限公司第八届监事会第十二次会议决议公告（监事会决议公告）,0.0,routine,-0.4094,-1.0071,-2.2742,-5.4906
600030,券商,2025-08-29,中信证券:中信证券股份有限公司会计政策变更公告（其他）,0.0,general,-0.4094,-1.0071,-2.2742,-5.4906
600030,券商,2025-08-29,中信证券:中信证券股份有限公司第八届董事会第三十七次会议决议公告（分配预案）,0.0,general,-0.4094,-1.0071,-2.2742,-5.4906
600030,券商,2025-08-29,中信证券:中信证券股份有限公司2025年半年度报告（半年度报告全文）,0.0,routine,-0.4094,-1.0071,-2.2742,-5.4906
600030,券商,2025-08-29,中信证券:中信证券股份有限公司2025年半年度报告摘要（半年度报告摘要）,0.0,routine,-0.4094,-1.0071,-2.2742,-5.4906
600030,券商,2025-08-21,中信证券:中信证券股份有限公司关于召开2025年半年度网上业绩说明会的公告（其他）,0.0,routine,0.6149,4.4147,5.1505,3.612
600030,券商,2025-08-19,中信证券:中信证券股份有限公司2024年度A股权益分派实施公告（分配方案实施）,0.0,general,0.1818,0.4328,-0.466,3.9281
600030,券商,2025-08-19,中信证券:中信证券股份有限公司关于间接子公司发行中期票据并由全资子公司提供担保的公告（提供/对外担保公告）,0.0,general,0.1818,0.4328,-0.466,3.9281
600030,券商,2025-08-14,中信证券:董事会会议通知（其他）,0.0,routine,0.7927,5.0576,7.1503,4.7785
600030,券商,2025-08-09,中信证券:中信证券股份有限公司关于间接子公司发行中期票据并由全资子公司提供担保的公告（提供/对外担保公告）,0.0,general,0.3078,1.7921,2.1505,2.6523
600030,券商,2025-08-07,中信证券:中信证券股份有限公司关于间接子公司发行中期票据并由全资子公司提供担保的公告（提供/对外担保公告）,0.0,general,0.068,-0.8176,0.9598,1.3153
600030,券商,2025-08-07,中信证券:中信证券股份有限公司关于华夏基金2025年半年度业绩快报的公告（业绩快报）,0.0,general,0.068,-0.8176,0.9598,1.3153
600030,券商,2025-08-02,中信证券:中信证券2025年7月证券变动月报表（其他）,0.0,general,0.168,0.5762,1.5484,1.4764
600030,券商,2025-07-26,中信证券:中信证券股份有限公司关于间接子公司发行中期票据并由全资子公司提供担保的公告（提供/对外担保公告）,0.0,general,0.0959,0.9053,0.8705,0.2786
600030,券商,2025-07-19,中信证券:中信证券股份有限公司关于间接子公司发行中期票据并由全资子公司提供担保的公告（提供/对外担保公告）,0.0,general,0.4418,2.0468,2.1564,5.2632
600030,券商,2025-07-18,中信证券:中信证券股份有限公司关于间接子公司发行中期票据并由全资子公司提供担保的公告（提供/对外担保公告）,0.0,general,0.4418,2.0468,2.1564,5.2632
600030,券商,2025-07-18,中信证券:中信证券股份有限公司第八届董事会第三十六次会议决议公告（董事会决议公告）,0.0,routine,0.4418,2.0468,2.1564,5.2632
600030,券商,2025-07-12,中信证券:中信证券股份有限公司关于间接子公司发行中期票据并由全资子公司提供担保的公告（提供/对外担保公告）,0.0,general,-0.2107,-0.9032,-1.5173,-2.0954
600030,券商,2025-07-03,中信证券:中信证券2025年6月证券变动月报表（其他）,0.0,general,0.0804,-0.0375,0.4496,1.3114
600030,券商,2025-07-01,中信证券:中信证券股份有限公司投资者关系活动记录表(2025年1月1日-6月30日)（调研活动）,0.0,routine,0.0777,-0.4165,1.0602,1.0223
600030,券商,2025-07-01,中信证券:中信证券股份有限公司关于向专业投资者公开发行永续次级公司债券获得中国证监会注册批复的公告（其他）,0.0,general,0.0777,-0.4165,1.0602,1.0223
600030,券商,2025-06-28,中信证券:北京市嘉源律师事务所关于中信证券股份有限公司2024年度股东大会的法律意见书（法律意见书）,0.0,routine,-0.0789,0.1504,-0.7143,-1.1278
600030,券商,2025-06-28,中信证券:中信证券股份有限公司2024年度“提质增效重回报”行动方案落实情况报告（其他）,0.0,general,-0.0789,0.1504,-0.7143,-1.1278
600030,券商,2025-06-28,中信证券:中信证券股份有限公司2024年度股东大会决议公告（分配方案决议公告）,0.0,routine,-0.0789,0.1504,-0.7143,-1.1278
600030,券商,2025-06-28,中信证券:中信证券股份有限公司第八届董事会第三十五次会议决议公告（高管人员任职变动）,0.0,general,-0.0789,0.1504,-0.7143,-1.1278
600030,券商,2025-06-27,中信证券:中信证券股份有限公司关于间接子公司发行中期票据并由全资子公司提供担保的公告（提供/对外担保公告）,0.0,general,-0.0789,0.1504,-0.7143,-1.1278
600030,券商,2025-06-24,中信证券:中信证券股份有限公司关于间接子公司发行中期票据并由全资子公司提供担保的公告（提供/对外担保公告）,0.0,general,0.4409,4.3193,2.5453,2.5839
600030,券商,2025-06-14,中信证券:中信证券股份有限公司关于发行科技创新债券获得中国人民银行行政许可的公告（其他）,0.0,general,0.1585,1.5008,1.5798,0.316
600030,券商,2025-06-12,中信证券:中信证券股份有限公司关于间接子公司发行中期票据并由全资子公司提供担保的公告（提供/对外担保公告）,0.0,general,0.066,-0.5499,0.9427,1.0212
600030,券商,2025-06-07,中信证券:中信证券股份有限公司2024年度股东大会会议文件（股东大会资料）,0.0,routine,0.1531,1.8,-0.12,1.6
600030,券商,2025-06-07,中信证券:中信证券股份有限公司关于召开2024年度股东大会的通知（召开股东大会通知）,0.0,routine,0.1531,1.8,-0.12,1.6
600030,券商,2025-06-05,中信证券:中信证券股份有限公司关于间接子公司发行中期票据并由全资子公司提供担保的公告（提供/对外担保公告）,0.0,general,-0.0333,-0.7937,0.9921,-0.9127
